product_id,sales_year,sales_week of year,sales_product_quantity
3359,2020,2,7732
3359,2020,3,8833
3359,2020,4,1917
3359,2020,5,4174
3359,2020,6,8014
3359,2020,7,1089
3359,2020,8,2709
3359,2020,9,4041
3359,2020,10,1105
3359,2020,11,9619
3359,2020,12,2895
3359,2020,13,7090
3359,2020,14,9508
3359,2020,15,7082
3359,2020,16,1634
3359,2020,17,2925
3359,2020,18,3056
3359,2020,19,7917
3359,2020,20,4144
3359,2020,21,1552
3359,2020,22,9907
3359,2020,23,6383
3359,2020,24,4911
3359,2020,25,4389
3359,2020,26,9442
3359,2020,27,3430
3359,2020,28,1458
3359,2020,29,1207
3359,2020,30,1899
3359,2020,31,1021
3359,2020,32,9601
3359,2020,33,1894
3359,2020,34,1514
3359,2020,35,8294
3359,2020,36,5904
3359,2020,37,8867
3359,2020,38,5109
3359,2020,39,8179
3359,2020,40,2560
3359,2020,41,2266
3359,2020,42,4638
3359,2020,43,9941
3359,2020,44,4427
3359,2020,45,5780
3359,2020,46,2927
3359,2020,47,3356
3359,2020,48,5790
3359,2020,49,1306
3359,2020,50,8979
3359,2020,51,4665
3359,2020,52,8057
3359,2019,1,1661
3359,2019,2,5644
3359,2019,3,9503
3359,2019,4,3920
3359,2019,5,9946
3359,2019,6,7236
3359,2019,7,7078
3359,2019,8,1352
3359,2019,9,8005
3359,2019,10,1158
3359,2019,11,1956
3359,2019,12,3071
3359,2019,13,9595
3359,2019,14,4453
3359,2019,15,7675
3359,2019,16,1955
3359,2019,17,7295
3359,2019,18,2712
3359,2019,19,5703
3359,2019,20,7563
3359,2019,21,6631
3359,2019,22,2394
3359,2019,23,5732
3359,2019,24,4714
3359,2019,25,1529
3359,2019,26,3958
3359,2019,27,8904
3359,2019,28,4591
3359,2019,29,7895
3359,2019,30,1525
3359,2019,31,7477
3359,2019,32,1001
3359,2019,33,1374
3359,2019,34,5648
3359,2019,35,3365
3359,2019,36,2525
3359,2019,37,2646
3359,2019,38,1013
3359,2019,39,5599
3359,2019,40,3278
3359,2019,41,4155
3359,2019,42,9321
3359,2019,43,4814
3359,2019,44,4216
3359,2019,45,9219
3359,2019,46,3113
3359,2019,47,5356
3359,2019,48,6543
3359,2019,49,5555
3359,2019,50,8062
3359,2019,51,4374
3359,2019,52,7430
4833,2021,1,4466
4833,2021,2,4081
4833,2021,3,1629
4833,2021,4,1269
4833,2021,5,6724
4833,2021,6,6897
4833,2021,7,4432
4833,2021,8,7276
4833,2021,9,6895
4833,2021,10,8115
4833,2021,11,7656
4833,2021,12,1575
4833,2021,13,8029
4833,2021,14,7099
4833,2021,15,4192
4833,2021,16,4178
4833,2021,17,7052
4833,2021,18,3734
4833,2021,19,7116
4833,2021,20,4568
4833,2021,21,3203
4833,2021,22,2390
4833,2021,23,2742
4833,2021,24,2925
4833,2021,25,1619
4833,2021,26,2274
4833,2021,27,1956
4833,2021,28,2939
4833,2021,29,4953
4833,2021,30,1968
4833,2021,31,1281
4833,2021,32,7262
4833,2021,33,2058
4833,2021,34,5293
4833,2021,35,6178
4833,2021,36,7980
4833,2021,37,2229
4833,2021,38,5585
4833,2021,39,9467
4833,2021,40,3740
4833,2021,41,3289
4833,2021,42,2239
4833,2021,43,6370
4833,2021,44,1125
4833,2021,45,8473
4833,2021,46,6342
4833,2021,47,8351
4833,2021,48,7638
4833,2021,49,7570
4833,2021,50,4249
4833,2021,51,8595
4833,2021,52,7294
4833,2022,1,7527
4833,2022,2,6757
4833,2022,3,2969
4833,2022,4,1891
4833,2022,5,5470
4833,2022,6,8175
4833,2022,7,9320
4833,2022,8,7812
4833,2022,9,8519
4833,2022,10,5612
4833,2022,11,2198
4833,2022,12,6238
4833,2022,13,7089
4833,2022,14,7257
4833,2022,15,8705
4833,2022,16,4719
4833,2022,17,1302
4833,2022,18,1986
4833,2022,19,5440
4833,2022,20,5909
4833,2022,21,4072
4833,2022,22,4124
4833,2022,23,9125
4833,2022,24,4291
4833,2022,25,5033
4833,2022,26,6105
4833,2022,27,1703
4833,2022,28,9133
4833,2022,29,1574
4833,2022,30,6704
4833,2022,31,8848
4833,2022,32,6208
4833,2022,33,7924
4833,2022,34,4828
4833,2022,35,4230
4833,2022,36,1488
4833,2022,37,8114
4833,2022,38,4173
4833,2022,39,2667
4833,2022,40,5114
4833,2022,41,4553
4833,2022,42,8761
4833,2022,43,2000
4833,2022,44,2388
4833,2022,45,6450
4833,2022,46,4712
4833,2022,47,2367
4833,2022,48,9189
4833,2022,49,1454
4833,2022,50,3772
4833,2022,51,4726
4833,2022,52,8232
4833,2023,1,5806
4833,2023,2,3190
4833,2023,3,3875
4833,2023,4,6592
4833,2023,5,2440
4833,2023,6,9927
4833,2023,7,7059
4833,2023,8,8010
4833,2023,9,8117
4833,2023,10,3989
4833,2023,11,7228
4833,2023,12,7471
4833,2023,13,3863
4833,2023,14,2177
4833,2023,15,5760
4833,2023,16,1011
4833,2023,17,6252
4833,2023,18,5399
4833,2023,19,9234
4833,2023,20,6445
4833,2023,21,7570
4833,2023,22,9212
4833,2023,23,1406
4833,2023,24,5431
4833,2023,25,6243
4833,2023,26,7542
4833,2023,27,7936
4833,2023,28,9906
4833,2023,29,5146
4833,2023,30,1140
4833,2023,31,5882
4833,2023,32,7012
4833,2023,33,1963
4833,2023,34,8151
4833,2023,35,9564
4833,2023,36,4610
4833,2023,37,7894
4833,2023,38,8311
4833,2023,39,1105
4833,2023,40,6539
4833,2023,41,7787
4833,2023,42,3137
4833,2023,43,5445
4833,2023,44,4530
4833,2023,45,2286
4833,2023,46,8052
4833,2023,47,4654
4833,2023,48,8102
4833,2023,49,3359
4833,2023,50,9105
4833,2023,51,9636
4833,2023,52,7441
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
4833,2020,1,2125
4833,2020,2,7764
4833,2020,3,6101
4833,2020,4,8843
4833,2020,5,1072
4833,2020,6,6472
4833,2020,7,6189
4833,2020,8,3472
4833,2020,9,1707
4833,2020,10,2804
4833,2020,11,7704
4833,2020,12,4713
4833,2020,13,6051
4833,2020,14,3475
4833,2020,15,4610
4833,2020,16,5255
4833,2020,17,8397
4833,2020,18,2735
4833,2020,19,9258
4833,2020,20,8979
4833,2020,21,3428
4833,2020,22,8426
4833,2020,23,9533
4833,2020,24,6249
4833,2020,25,6291
4833,2020,26,3817
4833,2020,27,4874
4833,2020,28,5211
4833,2020,29,1661
4833,2020,30,4374
4833,2020,31,1207
4833,2020,32,3665
4833,2020,33,3493
4833,2020,34,7813
4833,2020,35,1632
4833,2020,36,4083
4833,2020,37,4719
4833,2020,38,8123
4833,2020,39,2679
4833,2020,40,1236
4833,2020,41,8446
4833,2020,42,5443
4833,2020,43,7770
4833,2020,44,7099
4833,2020,45,9555
4833,2020,46,3368
4833,2020,47,1285
4833,2020,48,1148
4833,2020,49,5037
4833,2020,50,7549
4833,2020,51,8121
4833,2020,52,5895
4833,2019,1,6280
4833,2019,2,2012
4833,2019,3,3785
4833,2019,4,4725
4833,2019,5,5576
4833,2019,6,6782
4833,2019,7,7257
4833,2019,8,3408
4833,2019,9,1340
4833,2019,10,3817
4833,2019,11,3496
4833,2019,12,6962
4833,2019,13,6299
4833,2019,14,8574
4833,2019,15,2689
4833,2019,16,4267
4833,2019,17,5406
4833,2019,18,9453
4833,2019,19,2442
4833,2019,20,9597
4833,2019,21,5437
4833,2019,22,6435
4833,2019,23,9435
4833,2019,24,5107
4833,2019,25,1560
4833,2019,26,9785
4833,2019,27,6548
4833,2019,28,2826
4833,2019,29,8629
4833,2019,30,9325
4833,2019,31,4138
4833,2019,32,8693
4833,2019,33,9264
4833,2019,34,8842
4833,2019,35,7721
4833,2019,36,8002
4833,2019,37,5225
4833,2019,38,3978
4833,2019,39,8373
4833,2019,40,6907
4833,2019,41,7097
4833,2019,42,6656
4833,2019,43,9984
4833,2019,44,5259
4833,2019,45,9286
4833,2019,46,6901
4833,2019,47,5917
4833,2019,48,9429
4833,2019,49,3530
4833,2019,50,2960
4833,2019,51,8045
4833,2019,52,2048
7974,2021,1,6772
7974,2021,2,3529
7974,2021,3,3964
7974,2021,4,8137
7974,2021,5,1963
7974,2021,6,1536
7974,2021,7,8340
7974,2021,8,8179
7974,2021,9,8967
7974,2021,10,9734
7974,2021,11,1845
7974,2021,12,6777
7974,2021,13,4036
7974,2021,14,6947
7974,2021,15,3494
7974,2021,16,3719
7974,2021,17,2884
7974,2021,18,5349
7974,2021,19,6179
7974,2021,20,7610
7974,2021,21,7430
7974,2021,22,8154
7974,2021,23,7488
7974,2021,24,5737
7974,2021,25,7525
7974,2021,26,4850
7974,2021,27,1689
7974,2021,28,6175
7974,2021,29,9648
7974,2021,30,6078
7974,2021,31,6448
7974,2021,32,2179
7974,2021,33,7406
7974,2021,34,9591
7974,2021,35,7907
7974,2021,36,9800
7974,2021,37,2638
7974,2021,38,6671
7974,2021,39,7928
7974,2021,40,2382
7974,2021,41,2403
7974,2021,42,4292
7974,2021,43,1419
7974,2021,44,5517
7974,2021,45,4302
7974,2021,46,8857
7974,2021,47,8870
7974,2021,48,6693
7974,2021,49,1767
7974,2021,50,3044
7974,2021,51,2549
7974,2021,52,7140
7974,2022,1,4716
7974,2022,2,5481
7974,2022,3,8898
7974,2022,4,7548
7974,2022,5,3293
7974,2022,6,5837
7974,2022,7,8758
7974,2022,8,7793
7974,2022,9,8638
7974,2022,10,8993
7974,2022,11,7007
7974,2022,12,6542
7974,2022,13,7356
7974,2022,14,9433
7974,2022,15,8380
7974,2022,16,3385
7974,2022,17,5268
7974,2022,18,1671
7974,2022,19,1163
7974,2022,20,9656
7974,2022,21,5592
7974,2022,22,5795
7974,2022,23,5798
7974,2022,24,7036
7974,2022,25,3355
7974,2022,26,6887
7974,2022,27,8961
7974,2022,28,6827
7974,2022,29,9737
7974,2022,30,5719
7974,2022,31,1593
7974,2022,32,5839
7974,2022,33,8394
7974,2022,34,4493
7974,2022,35,7164
7974,2022,36,3672
7974,2022,37,5200
7974,2022,38,1016
7974,2022,39,4191
7974,2022,40,1392
7974,2022,41,9616
7974,2022,42,7272
7974,2022,43,1571
7974,2022,44,4631
7974,2022,45,7172
7974,2022,46,8177
7974,2022,47,9433
7974,2022,48,4897
7974,2022,49,9123
7974,2022,50,3279
7974,2022,51,9980
7974,2022,52,8451
7974,2023,1,9906
7974,2023,2,1775
7974,2023,3,7869
7974,2023,4,3247
7974,2023,5,8088
7974,2023,6,1078
7974,2023,7,9080
7974,2023,8,8099
7974,2023,9,4926
7974,2023,10,8340
7974,2023,11,8083
7974,2023,12,7230
7974,2023,13,5940
7974,2023,14,4271
7974,2023,15,4456
7974,2023,16,8788
7974,2023,17,9599
7974,2023,18,8650
7974,2023,19,3711
7974,2023,20,2668
7974,2023,21,1147
7974,2023,22,7420
7974,2023,23,1365
7974,2023,24,5531
7974,2023,25,6330
7974,2023,26,6510
7974,2023,27,9754
7974,2023,28,9964
7974,2023,29,7493
7974,2023,30,6439
7974,2023,31,7511
7974,2023,32,8504
7974,2023,33,2246
7974,2023,34,4839
7974,2023,35,9551
7974,2023,36,3376
7974,2023,37,4009
7974,2023,38,2827
7974,2023,39,7979
7974,2023,40,9569
7974,2023,41,5285
7974,2023,42,7910
7974,2023,43,9561
7974,2023,44,3196
7974,2023,45,4747
7974,2023,46,9843
7974,2023,47,6978
7974,2023,48,6607
7974,2023,49,1769
7974,2023,50,1780
7974,2023,51,7303
7974,2023,52,4983
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
7974,2020,1,7272
7974,2020,2,6995
7974,2020,3,1514
7974,2020,4,1448
7974,2020,5,7019
7974,2020,6,6343
7974,2020,7,9033
7974,2020,8,3520
7974,2020,9,4081
7974,2020,10,2428
7974,2020,11,4967
7974,2020,12,7445
7974,2020,13,3159
7974,2020,14,6132
7974,2020,15,3547
7974,2020,16,3979
7974,2020,17,3649
7974,2020,18,9505
7974,2020,19,4083
7974,2020,20,2037
7974,2020,21,4489
7974,2020,22,8604
7974,2020,23,8544
7974,2020,24,3634
7974,2020,25,4983
7974,2020,26,2778
7974,2020,27,8902
7974,2020,28,6110
7974,2020,29,6189
7974,2020,30,8378
7974,2020,31,2124
7974,2020,32,1697
7974,2020,33,3179
7974,2020,34,6251
7974,2020,35,2929
7974,2020,36,2013
7974,2020,37,1226
7974,2020,38,8321
7974,2020,39,2828
7974,2020,40,8909
7974,2020,41,6588
7974,2020,42,3023
7974,2020,43,5966
7974,2020,44,6891
7974,2020,45,2080
7974,2020,46,6036
7974,2020,47,3563
7974,2020,48,4292
7974,2020,49,4586
7974,2020,50,5431
7974,2020,51,7841
7974,2020,52,7643
7974,2019,1,4959
7974,2019,2,1161
7974,2019,3,1593
7974,2019,4,4390
7974,2019,5,6997
7974,2019,6,7354
7974,2019,7,1663
7974,2019,8,1541
7974,2019,9,6433
7974,2019,10,6093
7974,2019,11,1867
7974,2019,12,9623
7974,2019,13,6469
7974,2019,14,7256
7974,2019,15,2169
7974,2019,16,1830
7974,2019,17,2651
7974,2019,18,2136
7974,2019,19,3810
7974,2019,20,9667
7974,2019,21,2019
7974,2019,22,6237
7974,2019,23,2283
7974,2019,24,1659
7974,2019,25,3010
7974,2019,26,9590
7974,2019,27,2733
7974,2019,28,3125
7974,2019,29,3171
7974,2019,30,9266
7974,2019,31,4471
7974,2019,32,6624
7974,2019,33,9691
7974,2019,34,9329
7974,2019,35,3097
7974,2019,36,6068
7974,2019,37,7397
7974,2019,38,3757
7974,2019,39,4920
7974,2019,40,9186
7974,2019,41,2900
7974,2019,42,3610
7974,2019,43,7900
7974,2019,44,2449
7974,2019,45,9738
7974,2019,46,6017
7974,2019,47,8999
7974,2019,48,7052
7974,2019,49,3096
7974,2019,50,9895
7974,2019,51,7404
7974,2019,52,4331
8475,2021,1,8462
8475,2021,2,6105
8475,2021,3,3978
8475,2021,4,3839
8475,2021,5,4384
8475,2021,6,1685
8475,2021,7,8531
8475,2021,8,5283
8475,2021,9,8736
8475,2021,10,8710
8475,2021,11,2619
8475,2021,12,7868
8475,2021,13,2431
8475,2021,14,5713
8475,2021,15,5998
8475,2021,16,1162
8475,2021,17,2974
8475,2021,18,4291
8475,2021,19,9461
8475,2021,20,1631
8475,2021,21,1905
8475,2021,22,3014
8475,2021,23,8896
8475,2021,24,1204
8475,2021,25,1581
8475,2021,26,6675
8475,2021,27,6347
8475,2021,28,3643
8475,2021,29,9017
8475,2021,30,3297
8475,2021,31,1874
8475,2021,32,6560
8475,2021,33,1689
8475,2021,34,5000
8475,2021,35,1671
8475,2021,36,8927
8475,2021,37,2171
8475,2021,38,6591
8475,2021,39,7342
8475,2021,40,2449
8475,2021,41,3539
8475,2021,42,4959
8475,2021,43,7285
8475,2021,44,6432
8475,2021,45,5260
8475,2021,46,3361
8475,2021,47,7164
8475,2021,48,4670
8475,2021,49,2753
8475,2021,50,9100
8475,2021,51,2938
8475,2021,52,9562
8475,2022,1,6976
8475,2022,2,7588
8475,2022,3,9616
8475,2022,4,7304
8475,2022,5,8345
8475,2022,6,8875
8475,2022,7,7633
8475,2022,8,1597
8475,2022,9,4062
8475,2022,10,3336
8475,2022,11,1572
8475,2022,12,8521
8475,2022,13,7171
8475,2022,14,8097
8475,2022,15,3090
8475,2022,16,7566
8475,2022,17,5624
8475,2022,18,2633
8475,2022,19,2517
8475,2022,20,4648
8475,2022,21,2537
8475,2022,22,4137
8475,2022,23,7985
8475,2022,24,1097
8475,2022,25,4750
8475,2022,26,9535
8475,2022,27,9174
8475,2022,28,9103
8475,2022,29,6413
8475,2022,30,5666
8475,2022,31,1610
8475,2022,32,2727
8475,2022,33,2854
8475,2022,34,6055
8475,2022,35,3324
8475,2022,36,6774
8475,2022,37,7519
8475,2022,38,2749
8475,2022,39,1781
8475,2022,40,8548
8475,2022,41,7823
8475,2022,42,3105
8475,2022,43,4867
8475,2022,44,8193
8475,2022,45,5976
8475,2022,46,3113
8475,2022,47,6879
8475,2022,48,4970
8475,2022,49,8264
8475,2022,50,2577
8475,2022,51,3274
8475,2022,52,5869
8475,2023,1,7744
8475,2023,2,3426
8475,2023,3,6546
8475,2023,4,7852
8475,2023,5,3551
8475,2023,6,7411
8475,2023,7,1007
8475,2023,8,9087
8475,2023,9,3555
8475,2023,10,1475
8475,2023,11,6416
8475,2023,12,9676
8475,2023,13,8239
8475,2023,14,7710
8475,2023,15,6000
8475,2023,16,5654
8475,2023,17,9078
8475,2023,18,7063
8475,2023,19,3285
8475,2023,20,6223
8475,2023,21,7971
8475,2023,22,4525
8475,2023,23,3822
8475,2023,24,5943
8475,2023,25,7530
8475,2023,26,1258
8475,2023,27,1282
8475,2023,28,2898
8475,2023,29,5135
8475,2023,30,7629
8475,2023,31,4200
8475,2023,32,6110
8475,2023,33,8167
8475,2023,34,1612
8475,2023,35,1687
8475,2023,36,4690
8475,2023,37,9804
8475,2023,38,3307
8475,2023,39,8133
8475,2023,40,7509
8475,2023,41,6906
8475,2023,42,3591
8475,2023,43,8183
8475,2023,44,6248
8475,2023,45,9766
8475,2023,46,6108
8475,2023,47,4604
8475,2023,48,1669
8475,2023,49,5364
8475,2023,50,8329
8475,2023,51,2283
8475,2023,52,1923
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
8475,2020,1,1948
8475,2020,2,9179
8475,2020,3,7115
8475,2020,4,1459
8475,2020,5,8568
8475,2020,6,5646
8475,2020,7,1392
8475,2020,8,2787
8475,2020,9,8374
8475,2020,10,2138
8475,2020,11,5741
8475,2020,12,8418
8475,2020,13,7362
8475,2020,14,3454
8475,2020,15,4674
8475,2020,16,2377
8475,2020,17,7701
8475,2020,18,3597
8475,2020,19,1141
8475,2020,20,3659
8475,2020,21,5596
8475,2020,22,6661
8475,2020,23,7142
8475,2020,24,6626
8475,2020,25,9787
8475,2020,26,9472
8475,2020,27,1423
8475,2020,28,7999
8475,2020,29,5249
8475,2020,30,2750
8475,2020,31,5757
8475,2020,32,2967
8475,2020,33,5088
8475,2020,34,5178
8475,2020,35,8789
8475,2020,36,3946
8475,2020,37,6394
8475,2020,38,8880
8475,2020,39,6075
8475,2020,40,8230
8475,2020,41,2531
8475,2020,42,3990
8475,2020,43,8155
8475,2020,44,5493
8475,2020,45,1933
8475,2020,46,2460
8475,2020,47,3723
8475,2020,48,1285
8475,2020,49,1264
8475,2020,50,7816
8475,2020,51,2762
8475,2020,52,1040
8475,2019,1,6827
8475,2019,2,9259
8475,2019,3,1987
8475,2019,4,8804
8475,2019,5,8789
8475,2019,6,6717
8475,2019,7,4198
8475,2019,8,6374
8475,2019,9,5790
8475,2019,10,8183
8475,2019,11,3524
8475,2019,12,3479
8475,2019,13,6154
8475,2019,14,1778
8475,2019,15,2492
8475,2019,16,1660
8475,2019,17,2348
8475,2019,18,8851
8475,2019,19,8156
8475,2019,20,3044
8475,2019,21,8368
8475,2019,22,4516
8475,2019,23,5577
8475,2019,24,1727
8475,2019,25,8468
8475,2019,26,1342
8475,2019,27,2447
8475,2019,28,7581
8475,2019,29,7317
8475,2019,30,1526
8475,2019,31,7748
8475,2019,32,1405
8475,2019,33,8986
8475,2019,34,4740
8475,2019,35,2846
8475,2019,36,2478
8475,2019,37,1771
8475,2019,38,6525
8475,2019,39,9770
8475,2019,40,1193
8475,2019,41,3007
8475,2019,42,2185
8475,2019,43,3394
8475,2019,44,5005
8475,2019,45,8429
8475,2019,46,3261
8475,2019,47,4736
8475,2019,48,7716
8475,2019,49,5875
8475,2019,50,9921
8475,2019,51,5378
8475,2019,52,8815
8624,2021,1,4451
8624,2021,2,8616
8624,2021,3,3800
8624,2021,4,9333
8624,2021,5,6410
8624,2021,6,2455
8624,2021,7,7892
8624,2021,8,6808
8624,2021,9,7796
8624,2021,10,5796
8624,2021,11,6093
8624,2021,12,2325
8624,2021,13,5976
8624,2021,14,2159
8624,2021,15,5650
8624,2021,16,5987
8624,2021,17,5697
8624,2021,18,1340
8624,2021,19,4828
8624,2021,20,2968
8624,2021,21,1703
8624,2021,22,6482
8624,2021,23,7376
8624,2021,24,2800
8624,2021,25,6463
8624,2021,26,5912
8624,2021,27,5648
8624,2021,28,1855
8624,2021,29,3866
8624,2021,30,1182
8624,2021,31,4112
8624,2021,32,6670
8624,2021,33,5492
8624,2021,34,6823
8624,2021,35,2517
8624,2021,36,6002
8624,2021,37,2356
8624,2021,38,4629
8624,2021,39,4628
8624,2021,40,9210
8624,2021,41,7132
8624,2021,42,7588
8624,2021,43,4311
8624,2021,44,7048
8624,2021,45,7246
8624,2021,46,1987
8624,2021,47,4321
8624,2021,48,5615
8624,2021,49,9365
8624,2021,50,4741
8624,2021,51,4052
8624,2021,52,7574
8624,2022,1,1726
8624,2022,2,4760
8624,2022,3,6806
8624,2022,4,2875
8624,2022,5,7993
8624,2022,6,5033
8624,2022,7,6443
8624,2022,8,1989
8624,2022,9,4744
8624,2022,10,9611
8624,2022,11,1593
8624,2022,12,2774
8624,2022,13,1935
8624,2022,14,4808
8624,2022,15,1331
8624,2022,16,8922
8624,2022,17,3702
8624,2022,18,6889
8624,2022,19,6054
8624,2022,20,4868
8624,2022,21,5200
8624,2022,22,1201
8624,2022,23,3497
8624,2022,24,2842
8624,2022,25,5658
8624,2022,26,8544
8624,2022,27,8718
8624,2022,28,1770
8624,2022,29,4155
8624,2022,30,2628
8624,2022,31,1386
8624,2022,32,7031
8624,2022,33,7439
8624,2022,34,7401
8624,2022,35,5008
8624,2022,36,3466
8624,2022,37,3282
8624,2022,38,2856
8624,2022,39,8980
8624,2022,40,2998
8624,2022,41,6476
8624,2022,42,5669
8624,2022,43,5318
8624,2022,44,8064
8624,2022,45,8446
8624,2022,46,2431
8624,2022,47,6624
8624,2022,48,8461
8624,2022,49,2819
8624,2022,50,2130
8624,2022,51,7563
8624,2022,52,3658
8624,2023,1,4500
8624,2023,2,9566
8624,2023,3,3120
8624,2023,4,5020
8624,2023,5,4259
8624,2023,6,2823
8624,2023,7,2474
8624,2023,8,3242
8624,2023,9,4243
8624,2023,10,7990
8624,2023,11,6160
8624,2023,12,4134
8624,2023,13,3070
8624,2023,14,1359
8624,2023,15,2141
8624,2023,16,2635
8624,2023,17,5000
8624,2023,18,4361
8624,2023,19,7583
8624,2023,20,8835
8624,2023,21,1006
8624,2023,22,4267
8624,2023,23,7564
8624,2023,24,5928
8624,2023,25,3606
8624,2023,26,6906
8624,2023,27,4273
8624,2023,28,8611
8624,2023,29,1913
8624,2023,30,3011
8624,2023,31,2442
8624,2023,32,6546
8624,2023,33,2829
8624,2023,34,9767
8624,2023,35,7468
8624,2023,36,1929
8624,2023,37,4699
8624,2023,38,2054
8624,2023,39,6744
8624,2023,40,2900
8624,2023,41,7980
8624,2023,42,8069
8624,2023,43,4415
8624,2023,44,1442
8624,2023,45,7218
8624,2023,46,5652
8624,2023,47,8939
8624,2023,48,8833
8624,2023,49,8597
8624,2023,50,5458
8624,2023,51,7591
8624,2023,52,3309
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
8624,2020,1,9848
8624,2020,2,3660
8624,2020,3,4730
8624,2020,4,7207
8624,2020,5,4162
8624,2020,6,2140
8624,2020,7,9458
8624,2020,8,2708
8624,2020,9,4630
8624,2020,10,4211
8624,2020,11,7538
8624,2020,12,1475
8624,2020,13,8684
8624,2020,14,2207
8624,2020,15,2960
8624,2020,16,1557
8624,2020,17,1882
8624,2020,18,5761
8624,2020,19,6867
8624,2020,20,7963
8624,2020,21,8166
8624,2020,22,8929
8624,2020,23,6347
8624,2020,24,8269
8624,2020,25,9125
8624,2020,26,3454
8624,2020,27,5494
8624,2020,28,2946
8624,2020,29,3808
8624,2020,30,7642
8624,2020,31,4825
8624,2020,32,4536
8624,2020,33,7068
8624,2020,34,4802
8624,2020,35,5699
8624,2020,36,2970
8624,2020,37,6806
8624,2020,38,7142
8624,2020,39,3819
8624,2020,40,1364
8624,2020,41,5258
